stn_id,stn_addr,stn_lat,stn_lng,nearby_id,nearby_km
ST-3072,서울특별시 영등포구 여의대로 70 신한금융투자타워,37.525089,126.92408,ST-56,0.060123609545462316
ST-3071,서울특별시 송파구 거여동 657,37.482944,127.140442,ST-2917,0.05718503884687468
ST-3070,서울특별시 송파구 풍납동 219-3,37.534882,127.115227,ST-1684,0.1898677502110087
ST-307,서울특별시 영등포구 신길동1368,37.513592,126.925934,ST-1354,0.09741867110372274
ST-3069,서울특별시 송파구 올림픽로 474,37.524715,127.117439,ST-1795,0.0658769035560206
ST-3068,서울특별시 강서구 양천로 660 왈도강서캠퍼스,37.552216,126.870224,ST-2475,0.06773042519667263
ST-3067,서울특별시 구로구 금오로 867,37.477154,126.839859,ST-1957,0.30832323689205987
ST-3066,서울특별시 강남구 강남대로 652,37.519169,127.018974,ST-1928,0.2926326498398353
ST-3065,서울특별시 동작구 동작대로 241,37.49815,126.983688,ST-3086,0.07009268664365746
ST-3064,서울특별시 동작구 상도동 158-10,37.501575,126.945908,ST-691,0.21335109719917186
ST-3063,서울특별시 노원구 덕릉로70길 64,37.642555,127.060387,ST-2859,0.16314755935397138
ST-3062,서울특별시 서대문구 연희동 222-1,37.563557,126.928276,ST-14,0.15248758450111427
ST-3061,서울특별시 영등포구 의사당대로 83-2 가로판매대32,37.52261,126.923012,ST-58,0.14433465632572337
ST-3060,서울특별시 노원구 공릉로 213 동신아파트,37.627861,127.076378,ST-1112,0.13242870290952521
ST-306,서울특별시 영등포구 영등포동1가35,37.517693,126.914299,ST-3204,0.15209318766715088
ST-3059,서울특별시 양천구 목동로 186 목동신시가지아파트7단지,37.526245,126.865784,ST-1996,0.09999166486653588
ST-3058,서울특별시 은평구 진관동 91-10,37.634701,126.917358,ST-453,0.22346781228214216
ST-3057,서울특별시 강남구 영동대로 416 (주)케이티앤지 타워,37.506874,127.064735,ST-2670,0.1625383623761917
ST-3056,서울특별시 용산구 이태원로 186 국민은행,37.534401,126.994667,ST-2453,0.13533119925263867
ST-3055,서울특별시 구로구 개봉로23가길 10 한양아이클래스 구로,37.495552,126.856979,ST-920,0.12833077237024895
ST-3054,서울특별시 용산구 소월로 109 남산도서관,37.552406,126.982018,ST-2190,0.46460736588486184
ST-3053,서울특별시 중구 서소문로 18 에이원빌딩,37.559376,126.964142,ST-2624,0.08144641303128905
ST-3052,서울특별시 중구 서애로 33 티엔에스빌딩,37.559692,126.996483,ST-944,0.2134300821985956
ST-3051,서울특별시 서대문구 충정로2가 8-3,37.56599,126.966072,ST-179,0.08537461689051692
ST-3050,서울특별시 도봉구 도봉구 마들로 805 (도봉동실내스포츠센터 앞),37.681255,127.050476,ST-2799,0.15665630443964312
ST-305,서울특별시 영등포구 신길동95-256,37.513844,126.919357,ST-3171,0.1386521872091872
ST-3049,서울특별시 강남구 강남구 개포동 182-4 (개포동역 4번출구),37.489296,127.06617,ST-1182,0.05253913355908832
ST-3048,서울특별시 양천구 서울시 양천구 신정종 836-38,37.50922,126.837158,ST-1398,0.3534659497106957
ST-3047,서울특별시 양천구 양천구 신월로 390,37.521641,126.865555,ST-312,0.18826865582095648
ST-3046,서울특별시 성북구 성북구 종암로 123,37.601089,127.033318,ST-564,0.2173129746757507
ST-3045,서울특별시 성북구 성북구 솔샘로 107,37.615669,127.008766,ST-1383,0.40383623527824203
ST-3044,서울특별시 성동구 성동구 광나루로 310,37.54808,127.064613,ST-364,0.16511377017090145
ST-3043,서울특별시 성동구 동일로 169,37.547535,127.066826,ST-355,0.07158238852287115
ST-3042,서울특별시 성동구 광나루로 144 더 스페이스 타워,37.551403,127.046364,ST-2834,0.14193677970731325
ST-3041,서울특별시 영등포구 대림동 647-2,37.503006,126.893829,ST-3040,0.11717892393349447
ST-3040,서울특별시 영등포구 대림동 646-1,37.502083,126.893188,ST-3041,0.11717892393349447
ST-304,서울특별시 영등포구 도림동 159-70,37.509476,126.8993,ST-1975,0.21958238337811567
ST-3039,서울특별시 성북구 화랑로32길 146-20 문화재청의릉지구관리소,37.602898,127.058479,ST-1448,0.32865806056161134
ST-3038,서울특별시 성북구 화랑로32길 146-37 한국예술종합학교,37.606651,127.056183,ST-3039,0.46374745394206596
ST-3037,서울특별시 구로구 오류동 108-18,37.48859,126.824783,ST-1233,0.2764631140404114
ST-3036,서울특별시 중랑구 신내역로1길 85 신내우디안1단지,37.617271,127.108543,ST-583,0.045657502502888296
ST-3035,서울특별시 중랑구 양원역로 38 서울시북부병원 및 시립중랑노인전문요양원,37.604057,127.107254,ST-1345,0.18627101925177836
ST-3034,서울특별시 서대문구 홍제동 47-35,37.57988,126.952301,ST-218,0.3007519278973287
ST-3033,서울특별시 서대문구 홍은동 387-61,37.576756,126.928276,ST-3114,0.08304633624162287
ST-3032,서울특별시 금천구 독산동 871-45,37.461395,126.890038,ST-2894,0.18186843212504067
ST-3031,서울특별시 강서구 강서구 외발산동 276-9,37.549263,126.816742,ST-1518,0.25130957114313607
ST-3030,서울특별시 영등포구 양평동2가 33-80,37.525566,126.885841,ST-1979,0.002994944881621713
ST-303,서울특별시 영등포구 신길동373-1,37.506573,126.901131,ST-3250,0.065887875543677
ST-3029,서울특별시 금천구 디지털로10길 9 현대시티아울렛 가산점,37.477398,126.888779,ST-1141,0.20721142331929496
ST-3028,서울특별시 은평구 불광동 476-10,37.627945,126.919769,ST-469,0.2393282434071589
ST-3027,서울특별시 서대문구 충정로 36 국민연금충정로사옥,37.561848,126.964149,ST-354,0.046051905246941124
ST-3026,서울특별시 도봉구 창동 808-3,37.658989,127.049736,ST-1292,0.1351603906125465
ST-3025,서울특별시 중랑구 겸재로 240 행복오피스텔,37.589737,127.094193,ST-1381,0.0840966462799002
ST-3024,서울특별시 중랑구 봉화산로 301,37.609241,127.106209,ST-3023,0.3088225585932108
ST-3023,서울특별시 중랑구 망우동 253-18,37.606552,127.107086,ST-588,0.06365226807166224
ST-3022,서울특별시 마포구 서울시 마포구 도화동 1-402 경의선 숲길 커뮤니티센터,37.541611,126.953758,ST-202,0.30649557858373483
ST-3021,서울특별시 마포구 신촌로 134,37.556011,126.940346,ST-38,0.17216022691796123
ST-3020,서울특별시 마포구 서울서부지방법원등기국앞,37.551849,126.954781,ST-214,0.21135346521091752
ST-302,서울특별시 영등포구 신길동263-76,37.503803,126.903419,ST-3250,0.3029129657557142
ST-3019,서울특별시 마포구 서울 마포구 독막로 8,37.547588,126.924644,ST-15,0.10304520769113636
ST-3018,서울특별시 마포구 대흥동 3-63,37.554695,126.94577,ST-1675,0.21405206949866526
ST-3017,서울특별시 마포구 서울 마포구 합정동 50-15,37.545296,126.917648,ST-2534,0.3441614333575517
ST-3016,서울특별시 마포구 서울시 마포구 토정 나들목 진입로 입구 서울시 마포구 토정로 28길  대흥로 2길이 교차 하는 지점,37.540794,126.939629,ST-2146,0.33718262679927147
ST-3015,서울특별시 노원구 동일로 1331-2 구두수선대,37.64806,127.062393,ST-610,0.13941520112766445
ST-3014,서울특별시 노원구 미차이 중식당 바로 앞,37.628212,127.070465,ST-3167,0.08707440423048776
ST-3013,서울특별시 구로구 서울 구로구 구로동 496-128,37.500965,126.88237,ST-1272,0.18056134969775955
ST-3012,서울특별시 광진구 구의동 623-1,37.539192,127.098015,ST-377,0.32483399178278866
ST-3011,서울특별시 영등포구 당산동4가 93-3,37.529152,126.894478,ST-1677,0.15154419708196248
ST-3010,서울특별시 서초구 반포대로316옆 반포한강공원입구,37.507496,127.000183,ST-1911,0.30209260908685104
ST-301,서울특별시 영등포구 신길동3596,37.500649,126.909515,ST-1983,0.16682832222620744
ST-3009,서울특별시 서초구 서초구 동광로 몽마르뜨공원 입구,37.492889,127.002647,ST-1929,0.501512480261808
ST-3008,서울특별시 마포구 마포구 염리동 160-68,37.545685,126.94677,ST-2154,0.3623916398666309
ST-3007,서울특별시 중랑구 봉우재로 189,37.594429,127.094032,ST-1451,0.3342469807565073
ST-3006,서울특별시 중랑구 망우로 467,37.600643,127.10405,ST-561,0.16409279010331082
ST-3005,서울특별시 송파구 방이동 88-13,37.52597,127.11821,ST-1865,0.0940026909697687
ST-3004,서울특별시 송파구 거여동 657-12,37.484554,127.149193,ST-3191,0.07109619053375907
ST-3003,서울특별시 성동구 성동구 아차산로 144,37.543324,127.059715,ST-115,0.2276000077763636
ST-3002,서울특별시 성동구 서울 성동구 성수일로 10. 서울숲 itct 지식산업센터 앞,37.541275,127.048492,ST-375,0.21797027866924562
ST-3001,서울특별시 도봉구 해등로 4길 355,37.649193,127.046066,ST-2968,0.10800237319678936
ST-3000,서울특별시 노원구 공릉로 126(공릉동 747),37.620991,127.078751,ST-1115,0.06154555774126565
ST-300,서울특별시 영등포구 신길동4884,37.499828,126.919945,ST-726,0.1040245377064322
ST-30,서울특별시 서대문구 연세로 3-5,37.555496,126.93634,ST-32,0.07264504333909219
ST-3,서울특별시 마포구 동교로8길 58,37.549561,126.905754,ST-2874,0.10124983307437961
ST-2999,서울특별시 금천구 가산디지털2로 98 IT캐슬,37.476368,126.880836,ST-1139,0.09932999209336044
ST-2998,서울특별시 금천구 독산동 1008-1,37.46629,126.897385,ST-2641,0.2744501553394712
ST-2997,서울특별시 구로구 서울 구로구 오류동 44-1,37.494991,126.84185,ST-680,0.15559432786704808
ST-2996,서울특별시 관악구 서울 관악구 신림동 458,37.488571,126.921387,ST-703,0.19835518735721827
ST-2995,서울특별시 관악구 쑥고개로 111,37.479092,126.949417,ST-1157,0.17354636511661556
ST-2994,서울특별시 강서구 공항대로 509 우림보보카운티뷰오피스텔,37.551884,126.863571,ST-833,0.05177766512168838
ST-2993,서울특별시 강서구 강서구 마곡동 798-17,37.558235,126.82576,ST-1064,0.06778584095677637
ST-2992,서울특별시 강서구 화곡동 1013-3,37.546619,126.836235,ST-2558,0.030313234657125872
ST-2991,서울특별시 송파구 송파대로 567 잠실주공아파트,37.516335,127.093803,ST-1705,0.29620283495644856
ST-2990,서울특별시 서대문구 서대문구 연희동 150-11,37.575401,126.93544,ST-1189,0.3363664877565962
ST-299,서울특별시 영등포구 신길동853,37.504494,126.921951,ST-2801,0.15711137027029654
ST-2989,서울특별시 송파구 거여동 657,37.486889,127.141693,ST-2988,0.061718009953789794
ST-2988,서울특별시 송파구 거여동 604-2,37.486416,127.142059,ST-2989,0.061718009953789794
ST-2987,서울특별시 송파구 중대로 24 올림픽훼밀리타운,37.486336,127.113747,ST-2972,0.09647073909697806
ST-2986,서울특별시 송파구 송파구 석촌동 302-1,37.497932,127.096756,ST-1858,0.06995464217048956
ST-2985,서울특별시 송파구 충민로 66 가든파이브라이프,37.477097,127.123703,ST-2605,0.13287824655740635
ST-2984,서울특별시 송파구 송파구 문정동 373,37.483524,127.116837,ST-898,0.03402968098346223
ST-2983,서울특별시 마포구 서울시 마포구 아현동 645-14,37.552353,126.951477,ST-2162,0.25740778185437857
ST-2982,서울특별시 마포구 서울 마포구 성산동 601-8,37.56897,126.907799,ST-3244,0.38579706724936286
ST-2981,서울특별시 마포구 서울시 마포구 성암로 179,37.576492,126.898674,ST-2166,0.07446083934907548
ST-2980,서울특별시 마포구 만리재로 95 에스테반오피스텔,37.54892,126.959518,ST-2976,0.1639436588915374
ST-298,서울특별시 영등포구 신길동 249,37.507641,126.92308,ST-299,0.36382632293844663
ST-2979,서울특별시 마포구 마포구 연남로 42 코오롱아파트사거리,37.563038,126.921433,ST-2157,0.18950188847065055
ST-2978,서울특별시 마포구 서울시 마포구 염리동 30-29,37.551529,126.946693,ST-2155,0.14282704141813732
ST-2977,서울특별시 마포구 서울 마포구 월드컵로42길 13,37.578922,126.882164,ST-83,0.23203904543347184
ST-2976,서울특별시 마포구 공덕동 4-11,37.550159,126.960526,ST-2980,0.1639436588915374
ST-2975,서울특별시 마포구 마포구 창전동15-1,37.549854,126.932037,ST-23,0.10070151376320177
ST-2974,서울특별시 마포구 MBC본사와 디지털매직스페이스 건물 사이 횡단보도 2개 중간,37.5812,126.88958,ST-2165,0.10436203346446017
ST-2973,서울특별시 송파구 송파구 문정동 502,37.486324,127.115089,ST-2972,0.023437885957810756
ST-2972,서울특별시 송파구 송파구 문정동 500-1,37.486393,127.114838,ST-2973,0.023437885957810756
ST-2971,서울특별시 노원구 노원구 우이천로 102,37.630005,127.044098,ST-2610,0.14773813272222952
ST-2970,서울특별시 성북구 성북구 길음동 1261-535,37.61208,127.02198,ST-2461,0.2645540571818746
ST-297,서울특별시 영등포구 여의동로 300-2 가로판매대50,37.524349,126.936119,ST-64,0.11994787849922448
ST-2969,서울특별시 중랑구 중랑구 용마산로 393,37.586864,127.095322,ST-589,0.08747670437609088
ST-2968,"서울특별시 도봉구 도봉구 해등로 4길, (도봉구 노해로 66길)",37.649509,127.047226,ST-3001,0.10800237319678936
ST-2967,서울특별시 도봉구 도봉시 노해로 70길 19 1905동 앞 ( 도봉경찰서 건너편) 버스정류장 쯤에 희망합니다 (분명 설치예정팻말이 붙어있었는데 아직도 시행안됨),37.652508,127.052277,ST-3177,0.07372352013848493
ST-2966,서울특별시 강동구 상일동 34,37.553028,127.180756,ST-2697,0.10103027460328343
ST-2965,서울특별시 강서구 마곡동 748-4,37.556763,126.818695,ST-2050,0.23404015461072808
ST-2964,서울특별시 금천구 서부샛길 606 대성디폴리스지식산업센터,37.480175,126.876801,ST-620,0.24999951303035123
ST-2963,서울특별시 강남구 남부순환로 3104 SETEC,37.495602,127.071945,ST-3268,0.14063656084158982
ST-2962,서울특별시 서초구 남부순환로 2585 양재역,37.485737,127.033157,ST-816,0.10340040488752841
ST-2961,서울특별시 양천구 신정동 330-5,37.511742,126.873833,ST-2397,0.3652612286112579
ST-2960,서울특별시 양천구 목동동로 50 목동신시가지아파트12단지,37.514122,126.860405,ST-429,0.079686584911076
ST-296,서울특별시 영등포구 여의도동8-13,37.531055,126.92421,ST-1971,0.1751149239894631
ST-2959,서울특별시 영등포구 대림로 154 기영빌딩,37.494846,126.900291,ST-2808,0.03987392588753478
ST-2958,서울특별시 영등포구 양평동2가 42-1,37.523643,126.881836,ST-1976,0.38194012238503355
ST-2957,서울특별시 송파구 중대로 24 올림픽훼밀리타운,37.48996,127.111961,ST-981,0.09938746855633461
ST-2956,서울특별시 은평구 응암동 159-3,37.599545,126.926537,ST-449,0.16323736540785924
ST-2955,서울특별시 노원구 노원로 62 공릉해링턴플레이스,37.62812,127.085487,ST-1740,0.2976717513469307
ST-2954,서울특별시 노원구 한글비석로54길 92 상계주공13단지아파트,37.66674,127.063889,ST-2065,0.2886412310973219
ST-2953,서울특별시 중랑구 신내동 574-1,37.604462,127.097412,ST-2952,0.019985473036601135
ST-2952,서울특별시 중랑구 신내동 574-1,37.604286,127.097366,ST-2953,0.019985473036601135
ST-2951,서울특별시 양천구 가로공원로 168 화곡제7동치안센터,37.53661,126.834663,ST-2950,0.06419102345065952
ST-2950,서울특별시 양천구 가로공원로 162,37.53651,126.833946,ST-3146,0.04798084538916347
ST-295,서울특별시 영등포구 당산로 222 당산디오빌,37.533421,126.902237,ST-3187,0.07243148500779296
ST-2949,서울특별시 구로구 구로구 구로동 50-7,37.493828,126.839073,ST-2753,0.2589530913360119
ST-2948,서울특별시 관악구 남부순환로 2054,37.476398,126.976837,ST-924,0.33446944529310324
ST-2947,서울특별시 강서구 방화동 886-15,37.561546,126.807083,ST-2486,0.07958818248936
ST-2946,서울특별시 강서구 염창동 284-46,37.550858,126.872337,ST-1508,0.11562456175776566
ST-2945,서울특별시 강서구 마곡동 800-23,37.557915,126.832977,ST-1688,0.19034038564329536
ST-2944,서울특별시 강서구 양천로55길 55 강서한강자이,37.567245,126.850388,ST-1255,0.25609335532947497
ST-2943,서울특별시 강서구 가양동,37.569027,126.839882,ST-2041,0.1303971960095186
ST-2942,서울특별시 중랑구 중랑구 신내역로 111,37.612724,127.11306,ST-584,0.5069287177564892
ST-2941,서울특별시 송파구 거여동 217-14,37.494591,127.151093,ST-2755,0.18720478967765056
ST-2940,서울특별시 송파구 양재대로 1218 올림픽선수기자촌아파트,37.518692,127.139061,ST-2929,0.10602951521329598
ST-294,서울특별시 영등포구 당산동4가 35-24,37.528263,126.896629,ST-2807,0.19079843422556245
ST-2939,서울특별시 송파구 송파구 거여동 657-12,37.487148,127.153282,ST-3190,0.04031208123918582
ST-2938,서울특별시 송파구 송파구 거여동 산60-1,37.488686,127.152267,ST-2939,0.19304718986708808
ST-2937,서울특별시 송파구 거여동 산23-34,37.495358,127.139473,ST-1717,0.15671205169242877
ST-2936,서울특별시 송파구 송파구 마천동 325-29,37.492222,127.156593,ST-3273,0.3766485967313941
ST-2935,서울특별시 성북구 고려대로 104-1,37.58625,127.030952,ST-1636,0.06115926858835077
ST-2934,서울특별시 서초구 신반포로 56-7 세화고.세화여고.세화여중,37.502094,126.99147,ST-1912,0.21105547716149714
ST-2933,서울특별시 동대문구 휘경동 267-10,37.589451,127.059563,ST-1301,0.1581816280437502
ST-2932,서울특별시 금천구 시흥대로73길 70 금천구청종합청사,37.457035,126.894325,ST-2638,0.08968722769359226
ST-2931,서울특별시 금천구 금천구 한내로 69-44,37.459366,126.88678,ST-1538,0.13561081083389126
ST-2930,서울특별시 강북구 휘경동 267-4,37.634937,127.017525,ST-652,0.43024748348054037
ST-293,서울특별시 영등포구 영등포동8가 82-4,37.530079,126.905708,ST-1701,0.19335476640736662
ST-2929,서울특별시 강동구 강동구 강동대로 303,37.519604,127.13871,ST-2940,0.10602951521329598
ST-2928,서울특별시 강동구 방이동 89-29,37.527229,127.136353,ST-1420,0.08472679751596317
ST-2927,서울특별시 강남구 개포동 181-1,37.486076,127.059219,ST-2925,0.03958067144995999
ST-2926,서울특별시 강남구 개포동 156-17,37.486706,127.060501,ST-2925,0.1089353510955384
ST-2925,서울특별시 강남구 개포동 175-3,37.486423,127.059319,ST-2927,0.03958067144995999
ST-2924,서울특별시 용산구 한강로2가 220-4,37.527035,126.966179,ST-2177,0.16426091537864065
ST-2923,서울특별시 종로구 새문안로 39-1 동서한의원,37.568836,126.969551,ST-116,0.09183726434711745
ST-2922,서울특별시 중랑구 봉우재로41길 6 청운명가프라임,37.593544,127.08979,ST-851,0.2557734328372146
ST-2921,서울특별시 중랑구 중랑구 망우로 325(상봉동),37.597809,127.088448,ST-581,0.07174451562873226
ST-2920,서울특별시 영등포구 영등포구 양평동5가 51-1,37.539726,126.890366,ST-1980,0.3844788666392808
ST-292,서울특별시 영등포구 양평동3가 48-1,37.527084,126.89138,ST-282,0.1578834106249754
ST-2919,서울특별시 송파구 송파구 풍납동 403-3,37.529148,127.116058,ST-3131,0.3357828091837758
ST-2918,서울특별시 송파구 백제고분로 236-2 구두수선대,37.502914,127.092537,ST-3162,0.036845983698586444
ST-2917,서울특별시 송파구 거여동 657,37.482636,127.139923,ST-3071,0.05718503884687468
ST-2916,서울특별시 송파구 잠실동 349,37.501171,127.085167,ST-933,0.3961888174500637
ST-2915,서울특별시 송파구 송파구 오금동 166,37.498272,127.134865,ST-2878,0.03224120184740865
ST-2914,서울특별시 노원구 노원구 동일로243길 57,37.678513,127.051743,ST-2799,0.19057500384320772
ST-2913,서울특별시 금천구 독산로 179 독산2동주민센터,37.463223,126.903572,ST-1143,0.29903979155900684
ST-2912,서울특별시 금천구 시흥동 산 138-3,37.462723,126.907219,ST-1143,0.035755930872987354
ST-2911,"서울특별시 금천구 시흥동 808-5,6",37.458382,126.908073,ST-2910,0.1991395231701237
ST-2910,서울특별시 금천구 독산로36길 14,37.458942,126.90593,ST-2911,0.1991395231701237
ST-291,서울특별시 영등포구 신길동 215-28,37.510933,126.910225,ST-3200,0.33860790724912
ST-2909,서울특별시 강동구 강동구 강일동 736,37.557072,127.17514,ST-2908,0.1285590939098147
ST-2908,서울특별시 강동구 강동구 강일동 469-9,37.557404,127.176537,ST-2909,0.1285590939098147
ST-2907,서울특별시 강남구 자곡로3길 21,37.470928,127.089706,ST-785,0.5886077355363092
ST-2906,서울특별시 중랑구 용마산로125길 50 벽산아파트,37.603043,127.100502,ST-2952,0.30890983957814383
ST-2905,서울특별시 마포구 망원로 1-1 토목과 자재창고,37.555576,126.896889,ST-209,0.08513314830968628
ST-2904,서울특별시 중랑구 동일로 540,37.579845,127.08242,ST-592,0.005324872538950888
ST-2903,서울특별시 중구 중구 청계천로 400,37.571621,127.022041,ST-176,0.10894694176448042
ST-2902,서울특별시 영등포구 영등포구 도신로(신길우성4차 401동 앞),37.512833,126.917633,ST-305,0.18910254224867526
ST-2901,서울특별시 영등포구 영등포구 가마산로79길 19,37.506012,126.915886,ST-2819,0.24652281101636445
ST-2900,서울특별시 영등포구 영등포구 여의나루로 76,37.524105,126.928108,ST-55,0.06133612909785288
ST-290,서울특별시 영등포구 도림동 255-2,37.505016,126.898537,ST-1974,0.12229278943950087
ST-29,서울특별시 마포구 백범로 10,37.55352,126.936951,ST-32,0.16452165455987094
ST-2899,서울특별시 영등포구 영등포구 여의나루로 76,37.523479,126.927116,ST-423,0.02849062955916633
ST-2898,서울특별시 성북구 성북구 하월곡동 96-78,37.606239,127.03466,ST-2406,0.30476927484642324
ST-2897,서울특별시 서대문구 거북골로 100 래미안 루센티아,37.575157,126.91745,ST-2215,0.08160173464409404
ST-2896,서울특별시 노원구 공릉동 405-6,37.625004,127.073013,ST-735,0.18047133009107616
ST-2895,서울특별시 금천구 독산동 산167-9,37.462399,126.891754,ST-2894,0.02029741138544108
ST-2894,서울특별시 금천구 독산동 산167-9,37.462223,126.891815,ST-2895,0.02029741138544108
ST-2893,서울특별시 금천구 금하로29길 36,37.45192,126.913757,ST-1533,0.035681782969443875
ST-2892,서울특별시 구로구 구로구 구로동 50-7,37.501263,126.891182,ST-2465,0.18569802669696875
ST-2891,서울특별시 광진구 자양로3가길 28,37.528793,127.084633,ST-113,0.2514828990426233
ST-2890,서울특별시 강서구 마곡동 222-32,37.573341,126.823318,ST-514,0.08543930186844163
ST-289,서울특별시 영등포구 문래동3가 55-12,37.518738,126.895576,ST-1992,0.07043613316761795
ST-2889,서울특별시 강서구 마곡동 767-3,37.563541,126.824554,ST-2052,0.14846625427615964
ST-2888,서울특별시 강서구 내발산동 657-2,37.555454,126.837517,ST-835,0.2944896469050885
ST-2887,서울특별시 강서구 곰달래로37길 13 화곡2동주민센터,37.531822,126.854622,ST-836,0.01295187550278624
ST-2886,서울특별시 강서구 마곡동 799,37.559311,126.827438,ST-2885,0.02292758337025449
ST-2885,서울특별시 강서구 마곡동 799,37.55933,126.827179,ST-2886,0.02292758337025449
ST-2884,서울특별시 강서구 강서구 마곡동 799,37.559059,126.827049,ST-2885,0.03223912447765217
ST-2883,서울특별시 강서구 방화동 849-2,37.571087,126.807541,ST-2495,0.13878626437086078
ST-2882,서울특별시 강남구 봉은사로 326,37.509785,127.04277,ST-1244,0.14577881909557686
ST-2881,서울특별시 중랑구 중랑구 송림길 114,37.605488,127.104637,ST-3023,0.24604830908926753
ST-2880,서울특별시 용산구 용산구 동빙고동 315,37.525295,126.995834,ST-2452,0.330742409059971
ST-288,서울특별시 영등포구 영등포동7가 58-2,37.525852,126.903282,ST-287,0.07534865034074215
ST-2879,서울특별시 양천구 양천구 신정동 1279,37.522141,126.878059,ST-1503,0.2913192372358867
ST-2878,서울특별시 송파구 송파구 가락동 166-1,37.498062,127.134613,ST-2915,0.03224120184740865
ST-2877,서울특별시 송파구 송파구 오금동 2,37.510727,127.130402,ST-3133,0.11275987679130792
ST-2876,서울특별시 송파구 송파구 방이동 40-6,37.517078,127.112328,ST-1087,0.16648532072616182
ST-2875,서울특별시 서초구 신원동 319-1,37.452,127.053917,ST-1901,0.28818176819067004
ST-2874,서울특별시 마포구 마포구 합정동454-23,37.550068,126.9048,ST-2,0.02902207933712285
ST-2873,서울특별시 관악구 남부순환로1483,37.482048,126.915245,ST-711,0.02758541340149281
ST-2872,서울특별시 관악구 남부순환로1921,37.477528,126.962769,ST-2388,0.043625575472498054
ST-2871,서울특별시 강서구 강서구 마곡동 798,37.559746,126.824387,ST-1063,0.05562428690723695
ST-2870,서울특별시 강남구 논현로 337,37.495243,127.039375,ST-3115,0.28790653832059276
ST-287,서울특별시 영등포구 당산동4가 96-2,37.526386,126.902756,ST-288,0.07534865034074215
ST-2869,서울특별시 강남구 광평로10길 15,37.482761,127.080421,ST-1569,0.02486021218951524
ST-2868,서울특별시 강남구 자곡로 174-14,37.472679,127.10376,ST-2681,0.3073089079205847
ST-2867,서울특별시 강남구 강남구 일원로 7,37.493706,127.079994,ST-823,0.05397725956209878
ST-2866,서울특별시 용산구 원효로4가 113-54,37.532005,126.955559,ST-322,0.086342483638224
ST-2865,서울특별시 광진구 뚝섬로 596,37.532986,127.07579,ST-101,0.012908999016117445
ST-2862,서울특별시 강동구 강동구 아리수로50길 50,37.558857,127.151489,ST-1058,0.164922311756635
ST-2861,서울특별시 노원구 공릉동 656-6,37.619656,127.081467,ST-603,0.20723984042972607
ST-2860,서울특별시 중랑구 중랑구 망우로55길 11-10(상봉동),37.600254,127.091713,ST-568,0.16846381571283192
ST-286,서울특별시 영등포구 신길동 4490,37.496513,126.914803,ST-733,0.2707123427349971
ST-2859,서울특별시 노원구 동일로207길 50,37.643044,127.062134,ST-3063,0.16314755935397138
ST-2858,서울특별시 강서구 마곡서1로 48,37.560593,126.820847,ST-2411,0.16702795567371204
ST-2857,서울특별시 강서구 방화대로 294 마곡더블유타워,37.566929,126.816841,ST-2611,0.07647033956094199
ST-2856,서울특별시 성동구 신금호역 2번출구,37.555073,127.01989,ST-373,0.07039245265153143
ST-2855,서울특별시 구로구 서울 구로구 개봉동 204-20,37.493858,126.856468,ST-3055,0.19368419071109647
ST-2854,서울특별시 강동구 상일로 55,37.553612,127.172035,ST-1598,0.28701298114746354
ST-2853,서울특별시 서초구 원지동 산83-9,37.4543,127.042831,ST-1743,0.07345951327006274
ST-2852,서울특별시 영등포구 영등포로 84 선암빌딩,37.52195,126.890495,ST-415,0.07795301582774601
ST-2851,서울특별시 관악구 신림동 1472-3,37.486752,126.922722,ST-2996,0.23406184274903322
ST-2850,서울특별시 송파구 잠실동 24,37.516296,127.08461,ST-2593,0.02373940033515204
ST-285,서울특별시 영등포구 문래동3가 68-1,37.516155,126.894615,ST-289,0.2994615897249889
ST-2849,서울특별시 도봉구 도봉구 쌍문동 250-6,37.658546,127.027679,ST-2121,0.11639403139354697
ST-2848,서울특별시 도봉구 방학로 217-1 구두수선대,37.661736,127.028122,ST-2114,0.030053407574169473
ST-2847,서울특별시 강남구 일원동 711-2,37.490967,127.088364,ST-1704,0.08274029258398831
ST-2846,서울특별시 중랑구 동일로92길 57,37.583332,127.08355,ST-2300,0.2839234888848474
ST-2845,서울특별시 중구 통일로 92 케이지타워,37.563396,126.968941,ST-3202,0.11862578545584439
ST-2844,서울특별시 양천구 목동동로 430 목동신시가지아파트6단지,37.533157,126.884087,ST-1994,0.3558194122531028
ST-2843,서울특별시 광진구 광진구 동일로 399,37.56628,127.077477,ST-410,0.2907906394252462
ST-2842,서울특별시 관악구 남부순환로1774,37.481632,126.947189,ST-1548,0.10998273125266175
ST-2841,서울특별시 강동구 강동구 상일동 183-4,37.545818,127.166885,ST-2739,0.5453378342615453
ST-2840,서울특별시 강동구 길동 95,37.540768,127.146881,ST-1044,0.5408888316483953
ST-284,서울특별시 영등포구 신길동 250-4,37.504566,126.910233,ST-1981,0.15958072083128882
ST-2839,서울특별시 강남구 강변오솔길,37.527962,127.051628,ST-796,0.32499519319717163
ST-2838,서울특별시 강남구 헌릉로 590길 68,37.460724,127.102875,ST-1890,0.303827844381394
ST-2837,서울특별시 강남구 봉은사로 471,37.512642,127.051567,ST-2671,0.20570060177210975
ST-2836,서울특별시 노원구 노원구 상계동 694-1,37.662357,127.058456,ST-2710,0.03287442526427125
